C19orf35	0.063267884
SELENBP1	0.811803881
ATP10D	0.659547594
FRY	-0.616947985
LETM1	-0.280744058
ENPP3	-0.8283385
UXS1	-0.500516707
TOX2	-0.599724423
CHD2	-0.041566196
HSDL2	-0.780227351
MRPL2	-0.756573659
PRKAR2A	-0.441497302
ANK2	-0.51165461
ARSH	0.945229073
PAPOLG	-0.046848088
FBXO39	-0.396027098
GAL	-0.911011597
PSMD4	-0.538523367
CDC5L	-0.017223562
ST8SIA5	0.663221954
GSC2	-0.950740613
PNRC1	0.16982432
AP3B1	0.331151682
RABGAP1L	-0.329199678
RASSF5	-0.529911586
REV1	-0.00643013
KNDC1	0.779653232
AGPAT3	-0.134917901
TNFSF15	0.406016764
CSF1R	0.876679297
PRDM5	-0.407394649
SMARCC2	0.676771156
PTTG1IP	-0.851992192
IGLL5	0.739464921
TMEM245	0.99265128
ZNF432	0.941669537
ABCC1	-0.378573889
NAA30	-0.310827879
DPY19L3	-0.631530601
ZDHHC5	-0.963486049
ATAD2B	-0.870823286
ZNF643	0.256975543
AP5Z1	-0.624067057
SETD1A	-0.469055001
TMBIM1	0.371569641
LYG2	-0.667585257
KTI12	0.037202894
ZNF382	-0.269950626
PPIG	0.047422207
PAQR8	0.247330348
AURKAIP1	-0.944080836
CHM	0
ZSCAN18	0.842806292
IL13	0.488000919
KRT17	0.046159146
ZNF746	0.844528649
IQCJ	0.758640487
CYP2E1	0.02239063
DCBLD1	-0.863933862
MLL	-0.381329659
B3GAT3	-0.253301183
RNPEP	-0.966471466
SMARCA5	-0.906074176
ITGB3BP	-0.371110346
UGT3A2	0.259157194
GALNT9	-0.80411069
HSPA12B	0.753128947
NME5	0.200367436
BRMS1L	-0.293030199
CEP55	-0.304627397
GBP3	-0.858307498
EFEMP2	-0.458835687
DAZL	-0.656677001
PNLIPRP1	0.944540131
RAB9B	0.610288208
SERPINB13	-0.576759674
HOXB3	-0.262601906
CLTA	0.489034332
FOXN4	-0.166953726
ZNF134	0.078309794
TMEM43	-0.723274773
KRT27	-0.878746125
BRPF1	0.901481226
CTRL	0.162934895
YKT6	-0.195200367
SSX1	-0.585486279
MEFV	0.432426226
SGCA	0.720174532
RERGL	0.865311746
RNF112	0.154897233
VSIG1	0.250545413
C22orf46	0.626708003
GABPB2	-0.276840051
L1TD1	0.003789184
MAP2K7	-0.013778849
ERCC8	0.859340912
CASP8	0.901136755
PET112	0.891376737
MRPS22	0.61740728
PHOX2B	-0.830864623
CPNE7	0.930646458
HUS1	-0.544264554
RAC3	-0.189918475
MS4A1	-0.085658514
IL13RA1	0.36112068
DHRS11	0.764840969
DCXR	-0.105867493
PTPRA	0.755425422
LILRB5	0.877138592
GINS1	-0.866115513
C8orf86	0.436789528
FAM98B	0.225858307
DPRX	-0.276380756
GTPBP3	0.385922609
METTL16	-0.188999885
KCNK5	-0.297163853
SP8	0.392352739
C9orf3	0.666437019
NCR3	0.673556091
UCMA	-0.092547939
BCL2L11	0.117349868
ARHGAP18	0.418188081
ALOX5	0.870478815
PXT1	-0.298656562
ZC3HAV1	0.905844529
ZNF561	-0.454816856
MRC2	-0.75381789
C9orf152	-0.148581927
TYW5	-0.053622689
ARFRP1	-0.210931221
SLC25A33	-0.526237226
BMP6	0.876105179
WFDC11	0.125272706
TAAR2	0.198300609
SLC45A2	0.087725342
CCNE1	-0.255597658
TKTL1	-0.243770812
GAB2	0.457917097
C5orf60	-0.371569641
ZYX	0.334826042
PRUNE2	0.616373866
USP49	0.571822253
ATG10	0.706854978
CHD7	-0.96383052
CLEC5A	0.621311287
TSPAN3	-0.271098863
COQ10B	-0.161442186
CHD3	-0.217820645
KIAA1683	0.80043633
LYNX1	-0.153748995
ACSM4	-0.943966012
RAB7L1	-0.877712711
GGA1	-0.35377196
MOB3C	-0.419221495
CCDC101	-0.197037547
MRPS9	-0.961534045
ZFP161	-0.243426341
SLC7A2	0.022275807
CLEC2D	-0.532667356
2-Mar	-0.672178206
IFRD1	-0.984269147
ZNF683	-0.243081869
TJP3	-0.467217821
MB	0.817315421
KDM1A	-0.629923068
CCDC17	0.068779424
CCDC65	0.999425881
PCDHB14	-0.791020783
SFTPB	-0.330347916
RAB23	-0.455390975
GAL3ST3	0.439086003
ASS1	0.743483752
PEBP4	0.18578482
LSM3	-0.591801585
CDH12	-0.359857619
MKNK2	-0.121483523
ELMO1	0.73912045
NETO1	-0.990469629
ADAMTSL2	0.258927546
MXRA5	-0.750832472
EPB41L3	-0.278792054
SHFM1	0.181651165
ACSBG2	-0.321047193
CD300E	0.740727983
PEX7	-0.7437134
PRCP	0.369043518
ZNF766	0.368124928
OR11H4	-0.971753359
TGFB1I1	0.77620852
BMPR1A	-0.935583879
TRNAU1AP	0.098748421
NUP155	-0.946147663
BTBD8	0.093236881
RNF183	0.99356987
PLCD1	0.209208864
IDH3B	0.581352624
MAGOH	0.511195315
COL11A1	0.744746814
B4GALNT4	0.708806981
FKBP14	0.762200023
IFI30	-0.666551843
KRT76	-0.1029969
EIF3I	0.912045011
C17orf82	-0.694683661
SMOC1	0.429211161
CST11	0.347227007
P4HB	-0.101733839
VEPH1	0.34458606
RTP2	0.793546906
ZNF445	-0.213342519
SCN4B	0.991617867
RARS	-0.328395912
OR9G4	0.259501665
FANCD2	0.731656907
KIFC2	0.432770697
MRPS30	-0.921230911
ARID1B	0.610173384
CLRN2	0.067975657
OR2C1	0.258468251
TMEM136	0.421173499
ZC3H10	-0.233092203
SCRG1	0.604317373
LILRA1	-0.743024457
GTF3C1	-0.87553106
HOMER3	0.606958319
COPS7A	-0.868411988
SOS1	-0.867723045
PEX5	0.891032265
RPS3A	0.858537145
NDUFB1	-0.294867379
DUOXA2	0.776552991
KRTAP11-1	-0.916408313
DNAJC27	-0.211046044
RSBN1	0.287174188
HLA-F	-0.83201286
KDM2A	0.670341027
ZEB1	-0.608795499
LRRTM2	0.378803537
NKX3-1	-0.982891262
UNC119B	0.716614996
PGLS	-0.456309565
SHISA4	-0.445975428
MARCKSL1	-0.617636927
NEFM	0.854862786
KIF4B	-0.903088759
GLP1R	-0.890458147
CHMP6	0.604776668
CNTLN	0.52359628
WDR54	0.885176254
ITPKC	0.433804111
WIZ	0.181536342
SUN3	-0.367091515
EHD1	0.274658399
MUSTN1	-0.510850844
MRPS34	0.028935584
GLS2	-0.46044322
GTSF1	0.576415203
TOX	-0.317258009
PUSL1	0.13273625
EZH1	0.414858193
TMPRSS11B	-0.422092089
ASH2L	0.530026409
GARS	-0.978872431
PSMG3	-0.259157194
GP5	-0.388678379
MTA3	-0.811918705
IGFL2	0.879894362
CCNL2	-0.01286026
PF4V1	0.349867953
ZADH2	0.732919968
CYP19A1	-0.02330922
KRT25	-0.721093122
CDH1	0.151911815
HPCAL1	0.638420025
TRIM16L	-0.106211965
EIF4H	0.16063842
HERPUD1	-0.345619474
NRBP1	-0.07233896
GABRA1	-0.409691124
TMEM53	-0.290733724
GRB10	0.440349064
CXCL12	-0.461591457
PRPF38B	-0.239292686
CXCL5	-0.119416695
COQ3	-0.93317258
ABLIM3	-0.505798599
ZNF570	-0.004248479
OST4	0.657825238
ITCH	0.751521415
STX8	0.475370307
HCST	0.647950396
KBTBD8	-0.169709496
SLC39A3	-0.888276496
LRRC40	0.984269147
UGT8	-0.708118039
EPB49	-0.020094155
LRRN4CL	-0.153404524
ONECUT2	0.909059594
ECT2L	0.045355379
TMEM81	-0.920886439
IKZF4	-0.059708348
CTAGE1	-0.843495235
SLC25A3	-0.375588472
NCOA6	-0.635319784
MDFIC	-0.325640142
FAM154B	0.01963486
TMEM25	0.042829257
CCDC126	0.371684464
CASQ2	0.358939029
CHMP4C	0.140888736
KPNA3	-0.664370192
MEIS3	-0.316569066
CDYL	0.451372144
PEX5L	0.215868642
BUB3	0.299001033
GATAD2B	-0.509358135
ST8SIA2	-0.097370536
OR56A3	0.804684809
MMP21	-0.032380296
ZNF295	0.479503961
LIPN	0.992766104
DCAF4L2	-0.264094615
TMEM194B	-0.685382937
ATP1A2	-0.868641635
BEX2	0.925594213
TMEM132A	-0.761625904
ZNF16	-0.759673901
OGDH	0.755310598
NUP62	0.753703066
SYT12	-0.702836147
TBC1D19	0.803306924
CCDC108	0.231484671
SUN2	0.665059134
OR5B2	-0.671489264
GLI1	0.507406132
SNRK	0.403720289
ACVR1	0.713744402
LRRC47	0.497990584
C8orf34	0.259731312
SGSM3	-0.335285337
IL10	0.453209324
MTRNR2L3	-0.980020668
EIF2S2	-0.910437478
PAPD5	-0.009530371
CLUAP1	0.608565851
GADD45GIP1	-0.522792513
ZNF280A	0.288437249
PAN3	0.067401539
TMIGD1	-0.997588701
COL21A1	0.099092892
ZNF395	0.730049374
C5orf42	-0.834538983
KIF19	-0.103226547
C2orf76	-0.606958319
C11orf16	0.466528878
BNC1	-0.607073143
FMO4	-0.107130555
FAM90A1	-0.857159261
ANO7	0.812722471
ZNF483	0.889424733
RBP3	0.143070387
SEC14L5	-0.939947181
CCNK	0.178665748
GPR87	0.477896429
SH3BGRL2	-0.211505339
ENTPD7	0.337237341
AKAP1	0.712022046
IL33	-0.056608107
MUTED	0.060282466
GPR32	0.390171087
ARL6IP5	0.540819842
EMC6	-0.735905385
TPH2	-0.725456424
NDUFA7	-0.777930876
CKLF-CMTM1	0.918475141
CACTIN	-0.018142152
MBD3	-0.531059823
SMOC2	0.42611092
GSDMD	-0.038351131
MLLT11	0.398668045
MXRA8	0.761970375
TOR3A	-0.79676197
MED7	-0.434722701
DGCR6L	0.324377081
GPR15	-0.15971983
MAVS	0.472384889
C1orf112	0.45033873
KLHL18	0.10942703
DLX4	-0.228039959
KCNMA1	-0.87093811
EDF1	0.54966127
FMR1	0.685727408
PEX1	-0.825927202
SFT2D3	0.031921001
TAS1R3	-0.397979102
EIF4EBP3	-0.347456654
C2orf44	-0.161097715
PLS3	-0.993914341
SPTAN1	0.558617522
ODZ1	-0.355264669
C1orf174	0.976346308
RASGRF1	0.141577678
MEP1B	-0.77161557
GGCT	-0.320128603
MRPL19	-0.25261224
RPS8	-0.771960041
C9orf131	0.822252842
ZNF688	0.851647721
AP3S1	-0.029394879
DECR1	-0.942014008
C10orf131	0.040647606
FMN2	-0.826960615
MOV10	-0.097140889
MUCL1	-0.432770697
FMO3	-0.300953037
COL8A1	0.856929613
TMEM67	0.018601447
NKX6-1	-0.866919279
SPACA7	0.651395109
C3orf26	-0.765644735
METTL2B	-0.98989551
FOXC2	-0.687564588
PML	0.920886439
CFLAR	-0.41508784
PLD6	0.360891032
RBMS1	-0.808129521
TM4SF5	-0.322310254
STBD1	0.799402917
PUS7L	0.114134803
RIT1	0.706280859
EBNA1BP2	0.530485704
ABCB8	0.499483293
C11orf45	0.271213687
OR13H1	0.8810426
PNPLA2	0.149041222
RALA	-0.91445631
TFB1M	0.026639109
SH2D2A	-0.651854403
STOML1	0.512113905
INA	-0.938224825
TBX19	-0.853255253
MCM6	-0.951314732
TMEM51	-0.968193822
SLC35A1	-0.596164887
DCTN5	0.59134229
SIGMAR1	-0.140199793
TRPV2	-0.899414399
MMAA	-0.882994603
DMGDH	0.067516362
CDH13	0.693879894
PPCS	0.503961419
PI4KA	-0.430474222
OR13C4	0.436904352
FAM86A	0.051326214
SORCS3	-0.111838328
FASN	-0.216672408
TMOD1	0.148581927
LIPF	-0.278332759
FIBCD1	-0.70846251
ELOVL2	-0.61097715
AZIN1	0.627856241
LANCL3	0.261912964
SHCBP1L	0.778160524
ENPP7	-0.748191526
EDN1	0.245148697
AMELX	0.85038466
RFTN2	0.097026065
CIDEC	0.854288667
ZNF433	-0.099552187
SYT13	-0.620622345
HCAR1	0.72132277
MAGEA3	0.358250086
IL6	0.418647376
NUBPL	0.547020324
TSPAN32	0.342634057
RPL10A	0.318980365
DUSP23	0.848777127
RAB7A	-0.639683086
C5orf25	0.587438282
ZNF417	-0.030543116
SYNJ2	0.660351361
RARRES1	-0.730279022
AKR1B1	0.191755655
C16orf73	0.337811459
PCDHB4	-0.112756918
MGMT	-0.954874268
IMPG1	-0.609025146
KAT2A	0.22838443
ANO2	0.007463543
OPTC	-0.433000344
GAST	0.093925824
PADI3	-0.811803881
REXO1	-0.440004593
ADAMTS9	0.190492594
ZNF281	-0.554139396
KIAA1024L	0.273739809
ACBD3	-0.43931565
BRIX1	-0.64255368
AGXT	0.939373062
GALNTL6	0.595361121
CD276	0.87001952
GPRC5D	-0.399816282
DBR1	0.535308302
MRPS26	-0.641290619
NOTCH4	-0.002870594
ANP32E	-0.03708807
DDX49	0.082443449
ARG2	-0.516592031
NFX1	0.598691009
CXXC1	0.64806522
KCNE4	-0.890343323
PODXL2	-0.70478815
PKDCC	-0.590997818
BPI	0.235847973
LCOR	-0.825238259
PPA2	-0.398897692
ZNF449	0.533815593
TNNI3	0.798713974
ITGA9	-0.771271099
C10orf90	0.334022276
CCDC69	0.376736709
CHMP5	-0.777816052
DACT1	0.133999311
BCL2L13	0.172465266
YSK4	-0.201745321
IL22RA2	-0.015156734
INTU	0.122976231
RND3	-0.639223791
ATP8B1	-0.86358939
APLN	0.802617981
C16orf96	-0.485245149
FOSL1	-0.356642554
USP50	0.208290274
NRL	0.300493742
BICD2	0.129750832
MAMDC4	0.674359858
NUDCD2	-0.505339304
CNDP2	0.977724193
HSF5	-0.451601791
HECW1	-0.041910667
ZMYM6NB	-0.713399931
PSMC3	-0.733723734
RAB6A	0.220346768
C14orf118	0.500861178
TRPS1	-0.879320243
GCNT4	-0.784590653
TSHR	0.012056493
WDR92	0.509358135
BPGM	-0.827075439
FRRS1L	-0.580778505
ELOVL6	-0.770008038
PLEKHM1	0.83568722
RUNDC1	-0.210357102
RGS17	-0.023768515
ATHL1	0.074750258
ZP3	-0.218739235
RPF2	0.269720978
BTF3	0.855436904
PWWP2A	-0.181880813
SDHC	-0.465725112
RBM19	0.215983465
MLH1	0.209668159
IL27RA	0.206453094
TBC1D24	0.48467103
MASTL	0.704902974
PHF20L1	0.728901137
WNT5A	-0.004937421
KDM4B	-0.498564703
AADACL4	0.095188885
RPAP3	-0.998507291
DYRK3	0.251578827
ABHD4	-0.092203468
SERTM1	0.719830061
SH3GL1	0.730623493
MGAT3	0.05396716
ZCCHC10	0.011712022
POLK	0.361924446
NUDT8	0.802503158
CCDC149	0.815937536
KLB	-0.94787002
TRIM55	0.773108279
SEMA6D	0.939028591
PIWIL3	0.445401309
MCPH1	0.726375014
C9orf91	0.075668848
STOX2	-0.23205879
NIPAL4	0.739579745
NOP14	-0.564243886
SAMD15	-0.531289471
LCTL	-0.018945918
GLP2R	-0.940636124
TWIST2	-0.231369847
FLAD1	0.777586405
GREM1	0.952118498
MYSM1	-0.452405557
ANKS1B	0.845102767
CYCS	0.822482489
AGA	0.971638535
C15orf44	0.608795499
C6orf203	-0.908255827
SLC25A42	-0.663107131
ATP6V1C1	-0.756688483
NECAB3	0.71948559
BUD13	0.722700654
MFSD6L	0.132506602
AASS	0.172924561
TLN1	0.126535768
COX8C	-0.685497761
IL28A	0.363187507
UQCR10	0.429670456
RBMS2	-0.450683201
SHISA2	-0.640027558
SRP14	0.108278792
IDO1	-0.067975657
ROCK2	-0.143070387
TMEM14C	-0.358135262
GUCA1C	-0.728786313
KIAA1279	0.965093581
TTC38	-0.104604432
SYT15	0.596624182
IMMP1L	-0.770467333
DMBX1	-0.204845562
ENSA	0.06682742
ZNF670	-0.185555173
SLC6A14	-0.754851303
EFNA4	-0.125961649
ZMYM3	0.654839821
PRKCQ	0.07509473
PDCL3	0.238948214
KIF18A	-0.770811804
SIX5	-0.244000459
NUP210	-0.435411643
PSMA8	0.688368355
ACOT1	-0.335170513
ATP2B1	0.103341371
NPAS2	0.145826157
HP1BP3	0.572740843
NEURL2	-0.87369388
SLC23A1	-0.337466988
TAGAP	-0.730164198
MTTP	-0.406935354
LZIC	-0.272361924
PHLDA1	-0.218624412
STEAP3	0.327592146
TSC22D3	0.238259272
GRM4	0.636008727
LPO	0.164886899
SLC32A1	-0.61281433
MED26	-0.329314502
DDX11	0.878516477
ACTRT1	-0.588701343
C5orf62	-0.288896544
AOC3	-0.188081295
PMAIP1	0.296245264
CDC23	-0.929268573
CTXN3	-0.060512114
C9orf41	-0.989551039
NDUFS4	0.846365828
RNF152	0.559306465
GREB1L	0.356183259
ZSCAN20	-0.479044666
TFCP2	0.325525319
ANKRD13C	-0.951085084
ALG9	0.508554369
PYGL	0.70846251
SEMA3A	-0.476633368
USP2	-0.743598576
CFHR2	-0.702376852
CRIM1	-0.803536571
CEP350	-0.847284418
ITGAM	0.727982547
APOL1	0.368813871
ARNT	0.032839591
TCN2	0.323343667
CLPB	-0.388908026
HMGN2	-0.840739465
ARFGAP3	0.119761167
PRDX5	-0.236192445
BTN2A1	0.164427604
KRTAP10-10	-0.678837984
AKT2	-0.294178436
CLEC1B	-0.285911126
ZFP37	-0.170857733
CLCNKB	-0.884602136
SLC44A2	-0.991847514
CBLN1	-0.463313813
FAM151B	-0.676082214
SLC35E4	0.678952807
BCL7C	0.303019865
ITGB7	-0.977035251
HIP1	0.367321162
FOSL2	0.481111494
MB21D1	0.070731427
ANAPC15	0.966701114
RAB5C	0.534619359
CASC4	0.689631416
OR6N2	-0.41141348
ZBTB7B	0.568722012
PTPN7	-0.319669308
C22orf24	0.715466759
CDO1	0.562636353
IFNA17	0.647031806
PRR4	0.494890343
GPR113	0.643242623
TRPM3	0.573429785
ZNF703	0.063727179
MCEE	-0.251234355
C11orf52	0.500287059
CAAP1	-0.756229188
BCR	0.622803996
PRR5L	-0.024572282
ISM2	0.555402457
BCAS4	-0.425077506
C12orf10	0.829142267
MOSPD1	0.571707429
KIAA0319L	0.481800436
LGALS1	-0.085199219
ACTB	-0.158112298
UNC5A	0.638305202
TCF4	0.061201056
ENPP5	0.780112527
C14orf37	0.623378115
UBN1	0.641060971
CCDC90B	-0.876334826
CEP78	-0.589849581
ARL11	0.605924905
CCDC48	0.306005282
PTPRJ	0.379148008
DCUN1D4	-0.721552417
RBFOX2	0.616947985
CLCNKA	0.68882765
BOK	0.544264554
SLC24A5	-0.41416925
BCAS3	-0.327592146
GDF9	0.899529223
HIVEP1	-0.9748536
RELT	-0.31392812
AC007228.1	0.813985532
SIX2	-0.918704788
TMEM41A	-0.331955448
ZNF114	-0.502353887
SLC29A1	-0.564703181
ITGA2B	-0.650935814
FAM53B	-0.521184981
GRM1	0.93684694
SERTAD1	0.084280629
CASP10	0.98713974
LRP5	-0.346652888
THOC6	-0.76977839
C5orf45	-0.950970261
MRAS	0.875186589
ZCCHC14	0.539441957
SUSD1	-0.280858882
PSMA1	0.634975313
PRAGMIN	0.794350672
CAPZA2	-0.468251234
OBSL1	0.871052934
CEP85	-0.666896314
KLF15	0.213457343
ZSCAN5B	0.197496842
EYA4	0.381444483
DUSP10	0.200137788
TBL1X	-0.60822138
ENAM	0.410150419
CXorf58	0.16431278
MGAT5B	-0.685957056
AGBL4	-0.889654381
MAP2	0.919049259
CX3CR1	-0.181651165
PCSK2	-0.272476748
ZDHHC6	-0.851532897
NME2	-0.337581812
GPR27	-0.547364795
CRTAC1	0.237455506
NDUFA6	0.5812378
EDC4	-0.116316454
OR5B12	-0.486623034
TMEM91	0.81605236
NDUFB3	0.234010793
NGFR	-0.744172695
LRIT1	-0.301067861
ABLIM1	0.116546102
ANXA3	0.642783328
PODN	0.705936388
CST8	-0.644046389
TSPYL2	-0.445630956
NUDT13	0.35652773
ACO2	0.212538753
ICAM4	-0.342174762
SLCO1B3	-0.448042255
RPP25	0.61832587
OR5B3	-0.244230107
CXCL17	0.403375818
TMEM201	0.327247675
NFE2L2	0.966356643
SLC35C1	0.007119072
OR52N1	-0.400160753
RPS6KA3	-0.483982087
ZNF93	-0.0594787
ADCYAP1R1	0.863015272
CISD3	-0.836261339
FRMD8	0.372603054
FGF3	-0.318865541
HTR7	0.162245952
MRPL3	-0.821563899
ANO10	0.097829831
NFATC2	-0.186014468
RIOK2	-0.328281089
C12orf39	-0.286140774
ALDH3A1	0.134458606
CABP2	-0.081180388
CD320	0.744402342
KCNK16	0.966126995
GABRA6	-0.524974165
FABP2	-0.256171776
LAT2	0.808244345
PSG5	-0.703065794
SIGLEC7	0.726834309
SULT2A1	0.459639453
MMEL1	0.490412217
N4BP2L1	0.242852222
THG1L	-0.343897118
MTF2	-0.482374555
C22orf15	0.98989551
SQRDL	-0.091629349
TACC1	-0.226891721
FOXJ2	0.175565507
AAK1	-0.27867723
ACSF2	0.523251808
MBTPS1	-0.744861637
TAF4B	-0.621426111
ARHGAP17	0.506257894
EIF2C3	-0.290044781
RAD21	-0.41692502
NAP1L5	0.643012975
FLG2	-0.063956826
NAA16	0.886324492
LEPR	0.885980021
GABRA5	-0.268802388
FUCA1	0.549316799
TAGLN3	-0.613158801
PBOV1	0.559076817
IDE	0.960270984
TSG101	-0.100585601
GIP	-0.247330348
IL1RAPL1	0.911126421
RD3	0.527500287
CCDC130	-0.199334022
TMEM132B	-0.137214376
ELAVL3	0.902973935
SLC30A9	0.107015731
EIF3J	-0.846021357
S100PBP	-0.143644506
C9orf139	0.167298197
AP5B1	-0.44115283
BLMH	0.997473878
ZNF157	0.599035481
MYBL1	-0.123665174
KRTAP21-1	0.844069354
DDX19A	-0.237340682
BRCA2	-0.415432311
MOXD1	0.309220347
RFPL4A	-0.372143759
RFESD	0.936272821
SPINLW1	0.862096682
GDF11	0.198759904
ENPP1	-0.540016075
PCDH10	0.981168906
DOCK10	-0.135262372
ZNF37A	0.176254449
C1orf116	0.437937766
CTNNA1	0.120335285
HBM	0.566425537
FAM43B	0.993799518
TDRKH	-0.759788724
KRTAP13-4	0.631415777
PHKA1	0.80870364
BBS1	0.327362499
PIWIL1	0.039614192
CD9	0.453668619
F10	-0.402457228
NOX4	0.942817775
FNDC5	0.041106901
CXorf41	0.915834195
SNTB2	-0.970605121
PPP1R37	-0.966930761
SIX4	-0.28510736
UROD	-0.164083132
STAC2	-0.300149271
ZNF101	-0.897117924
USP39	-0.133195545
ZNF358	-0.585371455
IGSF9	0.661499598
CHST3	0.779193937
GNAI1	0.880583305
FAP	-0.781949707
CD3D	0.722356183
TXNDC9	-0.954070502
EPHB3	0.052704099
F9	0.083132392
CRYGC	-0.442301068
HPGDS	-0.920082673
TM2D3	-0.44850155
LRP8	0.801699391
ANHX	-0.306923872
MMP27	0.159030888
LPL	0.870708463
CCDC71L	-0.809966701
C17orf89	0.215638994
ZNF610	-0.968078999
CMYA5	-0.589619933
HMX3	-0.755884717
TPI1	0.815363417
RPS6KA6	-0.051211391
MORF4L2	0.082902744
TMPRSS9	0.342978528
ARHGAP8	0.749799058
TARS2	-0.364565392
RAG2	-0.366402572
GLYATL2	0.794809967
NME9	0.437708118
USP37	-0.424847859
DET1	0.677689746
CAND2	-0.468480882
TAOK2	0.853025606
LAGE3	-0.387989436
CHST11	0.180158457
OR6Y1	-0.815822712
HLA-A	-0.39453439
ADAMTS18	-0.854288667
CNOT10	0.872315995
IL23A	0.074290963
METTL24	-0.3341371
ZNF592	-0.460787691
EPX	-0.105982317
WNT16	0.176024802
TBCE	-0.524859341
FAM213B	0.991847514
TRIM11	0.046044322
ANGEL1	0.470892181
SLC8A2	0.913882191
CCNB3	0.372832702
FRMD5	-0.570444368
PRDX2	-0.614077391
HRSP12	-0.212998048
AAGAB	0.513951085
ZNF75D	0.477207487
CD1A	-0.21552417
SULT2B1	0.548398209
BUB1B	-0.066482949
C16orf55	-0.747732231
HNRNPH3	0.685957056
ELOF1	0.500746354
PLCL2	-0.514869675
DNAJB1	-0.278217935
C2orf69	-0.77712711
DBNL	0.746354346
COL7A1	0.384544724
OR2AE1	0.183143874
ARVCF	0.053622689
C1orf228	0.14869675
GTF2F1	-0.729590079
ZBED2	-0.178321277
FRMPD4	0.622459525
CLEC12B	0.576070731
NPL	-0.489608451
C22orf25	0.314617063
GHRHR	-0.011712022
DQX1	-0.496383052
RNF128	-0.968767941
CEPT1	-0.926972098
SETD7	-0.240555747
ISLR	0.301297508
TTC1	-0.275462166
ARL10	0.418532553
PRELP	-0.755769893
MPP2	-0.032609944
KRT33B	-0.798828798
MSR1	0.816396831
PPRC1	-0.35469055
PARD3B	0.098174302
KIF2B	-0.040188311
PTX4	-0.822597313
SP2	-0.209208864
ITGA1	-0.486278562
CARD14	0.713514755
POLR3G	0.82741991
C10orf47	-0.636697669
ADORA1	0.340567229
ASTL	-0.37616259
KIF1C	-0.901136755
TMEM87B	-0.741416925
PAQR3	-0.823056608
URM1	-0.984498794
ZBTB12	-0.1624756
CLOCK	-0.637501435
PEPD	0.823860374
SLC26A1	-0.169365025
PPM1D	-0.140314617
ALDH1B1	0.952807441
SFRP2	0.343322999
TMEM50A	0.872890114
IP6K1	-0.151337697
MAPRE2	0.990125158
FAM167B	0.328281089
COPS7B	0.969916179
KCNE1L	0.466758526
C9	-0.334826042
MIOS	0.035136066
BPHL	-0.068090481
ZBP1	0.197956137
CD84	0.247789643
CCT8L2	-0.523481456
RTP3	-0.496727523
CREBBP	0.179469514
FLOT2	-0.246526582
SLC38A6	0.73728327
CAPNS2	-0.255942129
KANSL2	-0.367665633
KCNB2	-0.806407165
POLI	0.131013894
AGAP1	-0.064186474
ZNF560	-0.548283385
GALE	0.871971524
DLG2	-0.882076013
FAM199X	0.132965897
